audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0247,wall --higher than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0247.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0247.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0248,plant --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0248.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0248.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0249,curtain --close by--> curtain,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0249.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0249.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0250,ceiling --lower than--> blanket,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0250.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0250.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0251,floor --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0251.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0251.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0252,clutter --close by--> toilet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0252.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0252.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0253,cabinet --lower than--> cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0253.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0253.ply,physically_invalid,medium,the subject cabinet is visibly above rather than lower than the object cabinet,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0254,commode --higher than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0254.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0254.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0255,ceiling --higher than--> frame,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0255.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0255.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0256,wall --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0256.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0256.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0257,plant --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0257.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0257.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0258,plant --close by--> window,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0258.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0258.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0259,ceiling --higher than--> toilet paper dispenser,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0259.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0259.ply,unobservable,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0260,floor --lower than--> bag,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0260.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0260.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0261,clutter --close by--> window,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0261.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0261.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0262,decoration --standing on--> shelf,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0262.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0262.ply,physically_invalid,medium,the decoration is separated from the shelf without visible standing contact,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0263,cleanser --close by--> washing machine,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0263.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0263.ply,ambiguous,low,the cleanser-washing-machine distance is near a scale- and context-dependent boundary,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0264,picture --higher than--> heater,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0264.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0264.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0265,floor --lower than--> vase,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0265.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0265.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0266,curtain --close by--> jar,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0266.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0266.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0267,pillow --close by--> pillow,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0267.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0267.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0268,chair --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0268.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0268.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0269,box --higher than--> microwave,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0269.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0269.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0270,window --higher than--> plant,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0270.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0270.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0271,pillow --lying on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0271.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0271.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0272,wall --higher than--> floor,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0272.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0272.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0273,lamp --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0273.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0273.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0274,wall --close by--> picture,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0274.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0274.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0275,sink --lower than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0275.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0275.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0276,floor --close by--> toilet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0276.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0276.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0277,chair --higher than--> chair,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0277.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0277.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0278,wall --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0278.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0278.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0279,kitchen cabinet --standing on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0279.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0279.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0280,clutter --supported by--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0280.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0280.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0281,item --lower than--> floor,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0281.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0281.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0282,clothes dryer --standing on--> shelf,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0282.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0282.ply,physically_invalid,medium,the clothes dryer lacks visible standing contact with the shelf,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0283,wall --supported by--> pillow,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0283.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0283.ply,physically_invalid,medium,the wall is separated from and not supported by the pillow,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0284,chair --supported by--> plant,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0284.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0284.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0285,wall --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0285.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0285.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0286,stove --lying on--> oven,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0286.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0286.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0287,book --lower than--> cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0287.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0287.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0288,couch --lower than--> floor,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0288.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0288.ply,physically_invalid,medium,the couch is visibly above rather than lower than the floor,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0289,shelf --higher than--> folder,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0289.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0289.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0290,fireplace --supported by--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0290.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0290.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0291,bag --close by--> side table,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0291.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0291.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0292,side table --close by--> stool,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0292.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0292.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0293,cupboard --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0293.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0293.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0294,wall --close by--> decoration,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0294.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0294.ply,unobservable,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0295,ceiling --higher than--> object,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0295.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0295.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0296,lamp --close by--> sink,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0296.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0296.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0297,floor --standing on--> shower curtain,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0297.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0297.ply,physically_invalid,medium,the floor lies below the shower curtain and does not stand on it,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0298,trash can --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0298.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0298.ply,physically_valid,medium,the trash can has a clear upright floor-support configuration,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0299,cupboard --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0299.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0299.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0300,shelf --lower than--> laundry basket,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0300.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0300.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0301,floor --higher than--> doorframe,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0301.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0301.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0302,chair --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0302.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0302.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0303,plant --lower than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0303.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0303.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0304,toilet --close by--> bath cabinet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0304.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0304.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0305,object --lower than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0305.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0305.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0306,wall --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0306.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0306.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0307,trash can --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0307.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0307.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0308,box --lower than--> box,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0309,ceiling --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.ply,physically_invalid,medium,the ceiling is vertically separated from and not supported by the floor,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0310,plate --lower than--> item,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0311,pillow --higher than--> table,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0312,ottoman --lower than--> armchair,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0313,washing machine --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0314,curtain --lower than--> wardrobe,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0315,plant --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0316,clutter --close by--> toilet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0317,wall --close by--> plant,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0318,box --higher than--> coffee machine,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0319,shelf --close by--> shelf,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.ply,ambiguous,low,the two shelf instances are separated near a context-dependent close-by boundary,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0320,toilet --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0321,doorframe --close by--> door,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0322,heater --higher than--> window,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0323,sink --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.ply,physically_invalid,medium,the sink is visibly separated above the floor without standing contact,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0324,plant --higher than--> floor,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0325,floor --close by--> lamp,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
